mode,policy,answered,n,mean_l2_error,median_l2_error,rmse,mean_d_error,median_d_error,mean_trace,mean_logdet,mean_variance_dim_1,mean_variance_dim_2,mean_variance_dim_3,mean_variance_dim_4,mean_variance_dim_5,mean_variance_dim_6,mean_variance_reduction_dim_1,mean_variance_reduction_dim_2,mean_variance_reduction_dim_3,mean_variance_reduction_dim_4,mean_variance_reduction_dim_5,mean_variance_reduction_dim_6,mean_variance_step_reduction_dim_1,mean_variance_step_reduction_dim_2,mean_variance_step_reduction_dim_3,mean_variance_step_reduction_dim_4,mean_variance_step_reduction_dim_5,mean_variance_step_reduction_dim_6
available,random,15,328,1.5923448180575763,1.574087959068834,1.6603055348218159,0.37301561688222823,0.37079012459846783,2.40172464376662,-5.924128184876563,0.33314014834107125,0.43777465693922457,0.37074343321793146,0.36201068673699405,0.48516050761780405,0.4128952109135953,0.6668598516589284,0.562225343060775,0.629256566782069,0.6379893132630058,0.514839492382196,0.5871047890864056,0.01887836923050272,0.02090590185861142,0.01856321959681422,0.01990526496756297,0.022148928557828393,0.01872403150899456
available,random,16,315,1.559951342285043,1.5115119911825956,1.6258407101146062,0.35688043764243726,0.35490708648184727,2.293789363338313,-6.189872572699907,0.3162848980434578,0.42070864770212074,0.3522683951308563,0.3459402112487116,0.4648306633770931,0.39375654783607295,0.6837151019565426,0.5792913522978794,0.6477316048691433,0.654059788751288,0.5351693366229067,0.6062434521639268,0.01655468576901928,0.0180393577676191,0.01865208829326938,0.015654343303020322,0.019585816555405693,0.019207403182103986
available,random,17,309,1.5262649000025048,1.4937276183273642,1.5912976805524905,0.3421774427646977,0.3409999079744958,2.1952928051812646,-6.442112194592531,0.30121097785850254,0.40287688574274455,0.33640582182025963,0.33095197664869375,0.44747128912000317,0.37637585399106066,0.6987890221414974,0.5971231142572553,0.6635941781797404,0.6690480233513061,0.552528710879997,0.6236241460089389,0.015612605696913015,0.017517494381147594,0.016083327000801218,0.014460261806778035,0.017827932594426613,0.017418039431919215
available,random,18,301,1.4838914667753305,1.4504764271576085,1.548463926541067,0.3288100573675855,0.3275575703404198,2.1062867310944893,-6.6817205011028085,0.289849275652608,0.38490764619122914,0.32211779854569345,0.315257367909906,0.43175492717191416,0.3623997156231387,0.710150724347392,0.6150923538087708,0.6778822014543062,0.6847426320900941,0.5682450728280859,0.6376002843768614,0.011659363338614975,0.017263594415122333,0.014635785691127046,0.015433241521703011,0.016143925249470673,0.014383770895808626
available,random,19,293,1.4463553764460388,1.4398528646822029,1.5106974156903137,0.3159642459645094,0.3143359772853664,2.020778745320724,-6.921003945274868,0.27571649009969473,0.37121302661620886,0.30903622794367264,0.30145864004538375,0.4143345060832093,0.3490198545325552,0.7242835099003062,0.6287869733837917,0.6909637720563283,0.6985413599546155,0.5856654939167905,0.6509801454674446,0.014127541316316244,0.013458926871456117,0.013271185323794073,0.013550069454797517,0.016955918731652513,0.012607152407314649
available,random,20,286,1.39791478422172,1.3761343934226447,1.4615751896039308,0.30428759215102946,0.30305230287445495,1.9419121891443998,-7.147367367292403,0.2636692311479325,0.3573347537819916,0.2955460402150493,0.2900072005291871,0.4003105410183877,0.33504442245185156,0.7363307688520672,0.6426652462180087,0.7044539597849506,0.7099927994708136,0.5996894589816125,0.6649555775481487,0.012414614613591165,0.01357374135114307,0.013425625071636442,0.011550893486117021,0.014155526141221331,0.014440421629256843
carried,random,0,500,2.7833272196448986,2.8496257706440167,2.834894859623717,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carried,random,1,500,2.650853603792474,2.6811614839149422,2.707826169999721,0.9147635090062181,0.9226363532776636,5.590302550819459,-0.5358937105775197,0.9123044561449872,0.9396970397649541,0.9273142026256572,0.9183065136759748,0.9566418230336463,0.9360385155742367,0.08769554385501291,0.060302960235046346,0.07268579737434216,0.08169348632402565,0.043358176966352795,0.06396148442576179,0.08769554385501291,0.060302960235046346,0.07268579737434216,0.08169348632402565,0.043358176966352795,0.06396148442576179
carried,random,2,500,2.5521522527426024,2.5822551658839483,2.6112071727453343,0.8432442418831719,0.8327996272052216,5.228604201581475,-1.0277349192927867,0.8387449944538172,0.8866804933996264,0.861966575608192,0.8520503433454092,0.910068659260969,0.8790931355134611,0.1612550055461828,0.11331950660037372,0.13803342439180785,0.14794965665459084,0.08993134073903099,0.12090686448653885,0.07355946169116984,0.05301654636532749,0.06534762701746581,0.06625617033056508,0.04657316377267816,0.05694538006077696
carried,random,3,500,2.4540381847978225,2.5052694913402966,2.5169687874088944,0.7816496566660958,0.7699481247903913,4.90131312003704,-1.4892898317714007,0.7779786216208092,0.8410820517363736,0.8056729292991709,0.7885418238656045,0.8627093217238329,0.8253283717912486,0.22202137837919086,0.15891794826362632,0.1943270707008284,0.21145817613439583,0.1372906782761667,0.17467162820875143,0.06076637283300832,0.045598441663252456,0.056293646309020784,0.06350851947980513,0.04735933753713573,0.053764763722212575
carried,random,4,500,2.3496796039326795,2.3288640972384957,2.41742037878984,0.7289943860819696,0.7133022711732055,4.607747930679807,-1.9170924160468168,0.7213521798790941,0.7947821694423914,0.7497862641600146,0.7341449794812583,0.8261442590862622,0.7815380786307862,0.2786478201209069,0.20521783055760892,0.25021373583998396,0.26585502051874255,0.17385574091373684,0.21846192136921383,0.056626441741715765,0.04629988229398273,0.05588666513915566,0.0543968443843465,0.03656506263757022,0.043790293160462665
carried,random,5,500,2.2624301384133054,2.256335775427312,2.333922603640706,0.684501319580746,0.6626192755159075,4.350149180047996,-2.3077246296999347,0.6721141877350498,0.7592097796474964,0.7029540078135977,0.6865062549625386,0.7889805645526531,0.7403843853366598,0.32788581226495006,0.24079022035250347,0.2970459921864017,0.3134937450374613,0.2110194354473465,0.2596156146633403,0.04923799214404339,0.035572389794894604,0.0468322563464176,0.04763872451871891,0.037163694533609584,0.041153693294126444
carried,random,6,500,2.1878153229511392,2.174079063558163,2.2620926648281765,0.6471414213612843,0.6203976969481939,4.129055719611799,-2.6604532517129464,0.6269242926709493,0.7269680946884104,0.6618045107939962,0.6504378231528991,0.7568167839932117,0.706104214312331,0.37307570732904993,0.27303190531158983,0.3381954892060031,0.34956217684710084,0.24318321600678822,0.29389578568766883,0.04518989506409993,0.03224168495908617,0.04114949701960137,0.03606843180963983,0.03216378055944157,0.03428017102432851
carried,random,7,500,2.11957811542618,2.0956681695632096,2.1948756349871736,0.6137872899821841,0.5784166832884732,3.9252050104245892,-2.9978027675875474,0.5914765257366037,0.6931652253759122,0.6247724601476257,0.6160850400568318,0.7268133985829331,0.6728923605246814,0.40852347426339647,0.30683477462408737,0.3752275398523744,0.3839149599431676,0.2731866014170663,0.3271076394753182,0.03544776693434658,0.03380286931249786,0.03703205064637096,0.03435278309606683,0.03000338541027815,0.03321185378764924
carried,random,8,500,2.045527880739813,2.0251680497208078,2.125032058549818,0.5848667641080056,0.5421217683212805,3.7436969554892303,-3.3100725588681073,0.5570867928206982,0.6665869833793742,0.5935891272386534,0.5834872464397528,0.6985343331320018,0.6444124724787498,0.4429132071793022,0.3334130166206263,0.4064108727613464,0.4165127535602475,0.3014656668679982,0.35558752752124945,0.0343897329159059,0.026578241996538448,0.03118333290897223,0.03259779361707921,0.02827906545093218,0.028479888045931153
carried,random,9,500,1.9958075612123949,1.9754354259002511,2.07810547996904,0.5603822359817994,0.5141858756676503,3.5879166235164623,-3.591101996736485,0.5298510513572512,0.6426081915045965,0.5671430840754054,0.5583556280540108,0.674382046464137,0.6155766220610607,0.47014894864274853,0.357391808495404,0.4328569159245945,0.4416443719459895,0.3256179535358624,0.38442337793893916,0.027235741463445852,0.02397879187477785,0.026446043163248497,0.025131618385741978,0.02415228666786392,0.02883585041768934
carried,random,10,500,1.9479521400535988,1.921034948042466,2.0310724239447837,0.5384498490454296,0.48607945433620137,3.447153516467873,-3.8576748766013367,0.5083032468877539,0.6194184274051682,0.5436257042214684,0.5341310481631714,0.6497297996691532,0.5919452901211583,0.4916967531122461,0.3805815725948319,0.45637429577853156,0.4658689518368285,0.35027020033084755,0.4080547098788421,0.0215478044694981,0.02318976409942799,0.023517379853936836,0.02422457989083904,0.024652246794984706,0.023631331939903043
carried,random,11,500,1.898407852557321,1.838344080056828,1.9845064039660407,0.5194347011056755,0.46236378562321756,3.32413354910488,-4.1029689348527505,0.4884352268106029,0.5989605283676889,0.5245402631258362,0.5122059691264917,0.6302004671365786,0.5697910945376814,0.5115647731893971,0.4010394716323114,0.47545973687416365,0.4877940308735082,0.3697995328634209,0.4302089054623192,0.019868020077150713,0.020457899037479323,0.019085441095631973,0.021925079036679965,0.019529332532574013,0.022154195583476862
carried,random,12,500,1.8637802933043017,1.8125617895881785,1.952544725593817,0.5032212180185207,0.44078992551308693,3.2198183679477776,-4.322937731982862,0.47128303484246725,0.5823435573430201,0.5054984364373929,0.4965298737908293,0.611946121985307,0.5522173435487611,0.5287169651575326,0.41765644265698026,0.49450156356260716,0.5034701262091708,0.3880538780146932,0.44778265645123905,0.017152191968135055,0.016616971024669292,0.019041826688443633,0.01567609533566204,0.0182543451512721,0.01757375098892021
carried,random,13,500,1.8267670250989259,1.7886951594944587,1.9169926058900053,0.48807819949426945,0.4198167615815298,3.1196651434792066,-4.538803656762482,0.4561590766451493,0.5638933364389062,0.48806365980910565,0.4822391186661249,0.5968127317138094,0.5324972202061095,0.5438409233548509,0.4361066635610941,0.5119363401908943,0.517760881333875,0.4031872682861907,0.4675027797938904,0.01512395819731827,0.018450220904113603,0.01743477662828678,0.014290755124704473,0.01513339027149724,0.019720123342650716
carried,random,14,500,1.8090743077838902,1.7625462086308,1.900263255121852,0.4751035938984556,0.40111942192359334,3.0339983760441855,-4.733295028813156,0.44457907485093157,0.5469722086248754,0.4741830568005662,0.4687803798239312,0.5818586785299137,0.5176249774139681,0.5554209251490689,0.4530277913751253,0.5258169431994337,0.5312196201760689,0.41814132147008665,0.4823750225860318,0.011580001794217943,0.016921127814031215,0.013880603008539836,0.013458738842193866,0.014954053183896015,0.014872242792141792
carried,random,15,500,1.7811972093669877,1.759197847458854,1.8753006020245604,0.4634661186131961,0.3845609833215718,2.9558519065316595,-4.9162560955226455,0.43219486463572176,0.5332579370056263,0.46200558474505554,0.4557225260052099,0.5673289813959782,0.5053420127440675,0.5678051353642783,0.4667420629943742,0.5379944152549442,0.5442774739947904,0.43267101860402213,0.49465798725593246,0.012384210215209785,0.013714271619249091,0.012177472055510128,0.013057853818721307,0.014529697133935425,0.012282964669900432
carried,random,16,500,1.7557778661685701,1.701290072614359,1.8523556534853063,0.4533308973467753,0.3696518301311519,2.888004878763284,-5.083124424726658,0.4217654126012394,0.5218931416120254,0.4502547691202965,0.4458602897243074,0.5549899169660724,0.4932413487393425,0.5782345873987605,0.4781068583879747,0.5497452308797032,0.5541397102756929,0.4450100830339276,0.5067586512606574,0.010429452034482145,0.011364795393600033,0.01175081562475971,0.009862236280902803,0.012339064429905585,0.01210066400472551
carried,random,17,500,1.7319602290769809,1.6548664545554876,1.831435316446617,0.4441876750380973,0.35501243720839093,2.8268725283196763,-5.239968808580401,0.41211682228054725,0.5110673300844762,0.440315273033801,0.43692384792771843,0.5439722546227163,0.48247700037041646,0.5878831777194526,0.4889326699155236,0.559684726966199,0.5630761520722818,0.45602774537728336,0.5175229996295835,0.009648590320692242,0.010825811527549214,0.009939496086495152,0.008936441796588826,0.011017662343355647,0.010764348368926075
carried,random,18,500,1.7078821302715474,1.6502408980769085,1.8099162056215714,0.43609197697330065,0.34324975826161386,2.772981680290345,-5.385156071836512,0.405097885550701,0.5006746462465729,0.43150453004774275,0.427633036531653,0.5342536116225353,0.47381797029113937,0.5949021144492991,0.4993253537534272,0.5684954699522577,0.5723669634683469,0.465746388377465,0.5261820297088605,0.0070189367298462155,0.010392683837903644,0.008810742986058483,0.009290811396065213,0.009718643000181345,0.008659030079276793
carried,random,19,500,1.6890679000479942,1.6293457303745433,1.79411665180163,0.42875231037418426,0.33122668370857333,2.723774794944621,-5.521995982799245,0.3968191463393394,0.4927877150998992,0.423727615447999,0.4196926958311421,0.5243174432457869,0.46643017898045347,0.6031808536606604,0.5072122849001008,0.576272384552001,0.5803073041688586,0.47568255675421306,0.5335698210195465,0.00827873921136132,0.007886931146673284,0.007776914599743326,0.007940340700511346,0.009936168376748373,0.007387791310686384
carried,random,20,500,1.6647691575816788,1.5800975098422598,1.7740191381588442,0.42199312897118646,0.32153257688840176,2.6782660045930444,-5.652964250847374,0.38971798678036573,0.4850235350470454,0.41604815790702326,0.4130855847570826,0.5162204822930081,0.45817025780851806,0.6102820132196344,0.5149764649529543,0.5839518420929769,0.5869144152429175,0.4837795177069917,0.5418297421914817,0.007101159558974146,0.007764180052853836,0.007679457540976045,0.006607111074058937,0.008096960952778603,0.008259921171934914
available,surrogate_unweighted,0,500,2.7833272196448986,2.8496257706440167,2.834894859623717,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
available,surrogate_unweighted,1,500,2.6769279887755464,2.699123604747267,2.7284926327810486,0.9121404849259782,0.9243260511010195,5.578087085897934,-0.5525229589269819,0.9839442531126984,0.8846505498992547,0.7449802778183094,0.9792700676147841,0.9908777390975868,0.9943641983553082,0.016055746887304077,0.11534945010074632,0.25501972218169267,0.020729932385216445,0.009122260902406797,0.005635801644699452,0.016055746887304077,0.11534945010074632,0.25501972218169267,0.020729932385216445,0.009122260902406797,0.005635801644699452
available,surrogate_unweighted,2,500,2.5547406927049496,2.5851730223423193,2.6142607322605906,0.8303630694807138,0.8280976895688237,5.149023137862032,-1.116626651546072,0.6715157093764051,0.8003656710914094,0.73853221183447,0.9692444290518459,0.9831807094872952,0.9861844070206012,0.3284842906235949,0.19963432890858884,0.2614677881655285,0.030755570948151047,0.016819290512701694,0.013815592979401952,0.31242854373629125,0.08428487880784315,0.006448065983835512,0.01002563856293469,0.007697029610294888,0.008179791334702617
available,surrogate_unweighted,3,500,2.438952277271591,2.484761422800441,2.5014784146128606,0.75666026412976,0.7628780545066315,4.726949166564833,-1.674875709969646,0.6008196223775232,0.7713602486026919,0.7297494215959187,0.9637795238628183,0.8691177866945569,0.7921225634313285,0.3991803776224772,0.22863975139730788,0.2702505784040807,0.03622047613718158,0.13088221330544583,0.20787743656867347,0.07069608699888177,0.029005422488718513,0.008782790238552392,0.005464905189030464,0.1140629227927439,0.19406184358927123
available,surrogate_unweighted,4,458,2.306964228616615,2.270578741948833,2.3723217734759126,0.6906895024878165,0.6896608036211711,4.317565889258492,-2.2228802148989955,0.6003366420680145,0.770994323982023,0.6640057681063898,0.6437506082464233,0.8534153738543093,0.7850631730013313,0.39966335793198565,0.22900567601797642,0.33599423189360894,0.3562493917535769,0.14658462614569046,0.2149368269986698,0.00024169994763283137,0.000153305901383822,0.06540694761890717,0.3199876808438874,0.015437316652060102,0.006640741253307887
available,surrogate_unweighted,5,458,2.174460050825086,2.1688684784915346,2.236582952476593,0.6323342874955413,0.6360299760934532,3.9309508665443333,-2.752987076467791,0.5952329268364045,0.5270568467187948,0.6453574797356152,0.6190561070567433,0.8442708425917967,0.699976663604977,0.4047670731635952,0.4729431532812052,0.354642520264385,0.3809438929432565,0.1557291574082027,0.30002333639502277,0.005103715231609965,0.24393747726322887,0.018648288370775177,0.02469450118967997,0.009144531262512351,0.08508650939635316
available,surrogate_unweighted,6,458,2.0492689978377854,2.0785292317968347,2.112536335976092,0.5848615395098938,0.5839128721413208,3.6115203887877234,-3.2217024694844123,0.5885051370841997,0.5268499428821108,0.5444340685370433,0.6181096505121401,0.6921337918644137,0.6414877979078141,0.4114948629158004,0.47315005711788916,0.4555659314629566,0.38189034948785994,0.3078662081355853,0.3585122020921859,0.006727789752204974,0.00020690383668423685,0.10092341119857137,0.0009464565446035185,0.1521370507273824,0.05848886569716317
available,surrogate_unweighted,7,401,1.9450755980270382,1.9565598436542069,2.0037297403641454,0.543232640910664,0.5444231860493665,3.331791306013396,-3.664997803573057,0.49546198681804277,0.5265013354594683,0.5261154820046859,0.5529707454507862,0.612153651196542,0.6185881050838713,0.5045380131819572,0.4734986645405319,0.47388451799531395,0.4470292545492137,0.3878463488034579,0.38141189491612876,0.09294870605907796,0.0003421050298328948,0.01842598667037977,0.06570952619940132,0.08064276280580558,0.023674975620840272
available,surrogate_unweighted,8,401,1.873140832931641,1.8759092705072047,1.9345245089414271,0.5079462524907065,0.5062994175713155,3.113873937396532,-4.068196193437268,0.48305782311332046,0.524082301703806,0.46356035038590065,0.523172976943179,0.5058865789490089,0.6141139063013153,0.5169421768866796,0.47591769829619374,0.5364396496140995,0.4768270230568209,0.4941134210509913,0.38588609369868404,0.012404163704722115,0.0024190337556616827,0.06255513161878538,0.02979776850760608,0.10626707224753348,0.0044741987825553135
available,surrogate_unweighted,9,391,1.8066596743892915,1.7801398701135176,1.8682531393933361,0.4793251621211469,0.47905002223192195,2.937481382508705,-4.416461606812025,0.421633747816998,0.5032284699056752,0.4467969227825832,0.4772159166465677,0.49693539545143156,0.5916709299054489,0.5783662521830021,0.4967715300943248,0.5532030772174166,0.5227840833534324,0.5030646045485685,0.4083290700945513,0.06164525456468032,0.02111066586358154,0.01745910864227019,0.04565824352803933,0.008368755867319813,0.022962753352116626
available,surrogate_unweighted,10,374,1.7357668572092013,1.734219672172609,1.7991917897370617,0.4531403703610087,0.45228054462710443,2.7739448108830933,-4.753845227581927,0.41375395906608675,0.4843996715745988,0.4035735325853678,0.44501269752483563,0.48640282372110655,0.5408021264110975,0.5862460409339133,0.515600328425401,0.5964264674146322,0.5549873024751646,0.5135971762788933,0.4591978735889026,0.008024441531021368,0.018746631272127338,0.04341232427301187,0.03177359736640999,0.010192791472411906,0.051595765219680324
available,surrogate_unweighted,11,361,1.667140940978186,1.644721643166458,1.729456938157783,0.4288578360021873,0.42754556139895356,2.621716668375011,-5.084373312452864,0.4052270681037956,0.45537903670687724,0.38160941599541215,0.40801475066915927,0.4658634862934591,0.5056229106063076,0.594772931896204,0.5446209632931227,0.6183905840045878,0.5919852493308403,0.534136513706541,0.49437708939369246,0.008630057046215958,0.028790005844448404,0.022204569104914144,0.03690350881937506,0.020261217531873432,0.03565078174988193
available,surrogate_unweighted,12,348,1.621865093561587,1.5964188206394403,1.681358908678594,0.40739394965772097,0.406086791489742,2.487506858532364,-5.39292108110411,0.39079491151615914,0.4239829032067492,0.37427834357191947,0.38294673713814825,0.45486698646371704,0.4606369766356705,0.6092050884838408,0.5760170967932511,0.6257216564280799,0.6170532628618516,0.545133013536283,0.5393630233643293,0.015188584863318103,0.030817468492339302,0.00774571295237256,0.02479061417393526,0.011772164616594229,0.04519565691182724
available,surrogate_unweighted,13,342,1.5958800615206272,1.547024819928628,1.6548597353758268,0.38873017104603225,0.38738253130042394,2.3735956758021994,-5.674655035885364,0.3773380300422188,0.4064502126942232,0.3566431010724671,0.36427528921901786,0.44109427816528585,0.4277947646089866,0.622661969957782,0.5935497873057773,0.643356898927533,0.6357247107809821,0.5589057218347142,0.5722052353910135,0.013682811967740202,0.01701457526899361,0.017511657272206632,0.018789028562569223,0.013725689217693455,0.0322389600846952
available,surrogate_unweighted,14,333,1.5449970799310697,1.5201059428045738,1.6052833958300854,0.3709064601981474,0.3696704735573219,2.2654897577218733,-5.956368790693702,0.36649149732208053,0.38955718502884856,0.3360404121296974,0.34511171855100087,0.4280335194954772,0.40025542519476837,0.6335085026779195,0.6104428149711512,0.663959587870303,0.6548882814489998,0.5719664805045221,0.5997445748052316,0.010854686643863255,0.0163298211716264,0.020954754363131375,0.01912783679924136,0.013217959954092163,0.02689075845779107
available,surrogate_unweighted,15,326,1.5042953407364417,1.4598269402082544,1.5653090754445407,0.35489009701744173,0.35381409699871624,2.168302781303194,-6.2213381169880915,0.34938076648348826,0.37193423863404496,0.320399997804708,0.32906951111827176,0.419142558219353,0.37837570904332823,0.6506192335165113,0.6280657613659548,0.6796000021952927,0.6709304888817281,0.580857441780647,0.6216242909566718,0.01718261167792532,0.017288427879087225,0.015366404265287119,0.015801205340987244,0.00916896069987274,0.021378492319237663
available,surrogate_unweighted,16,320,1.4687430060997182,1.4418529032492682,1.528627315229319,0.3405120465308642,0.3384793962890566,2.0815193833422834,-6.469590690106708,0.336415494577014,0.3542268134463878,0.30845946415702885,0.3133323004439018,0.41176183205214756,0.3573234786658034,0.663584505422986,0.645773186553612,0.691540535842971,0.6866676995560983,0.5882381679478522,0.6426765213341967,0.01311332989365514,0.01706483172933935,0.012104389429489335,0.015586609299412107,0.007457670779779139,0.021087812986505392
available,surrogate_unweighted,17,311,1.4423759030977117,1.4215585959807824,1.5010710203261803,0.32723519668811274,0.3261564798366185,2.001820136840306,-6.708312066859037,0.3244061413592841,0.33742824736914023,0.29841886844065985,0.300025099201238,0.401875904200986,0.339665876268998,0.6755938586407161,0.6625717526308599,0.7015811315593403,0.699974900798762,0.5981240957990147,0.6603341237310021,0.012270956970091673,0.016647121513770038,0.010270797557335688,0.013360407687435254,0.010457586605861498,0.017557918018522856
available,surrogate_unweighted,18,300,1.4122916639916847,1.3941944704074325,1.4659372520306222,0.31507967762815237,0.3145258124264344,1.9286982468031852,-6.935770392711764,0.3108572254332287,0.3259742698466423,0.2887940174323183,0.2871630455600289,0.3891178701303966,0.32679181840057053,0.6891427745667712,0.6740257301533572,0.7112059825676821,0.7128369544399709,0.6108821298696031,0.6732081815994294,0.013608981696260515,0.011390246623466285,0.009877534785093829,0.013181950107580194,0.012858833347674733,0.013106747432123693
available,surrogate_unweighted,19,298,1.3798991011784265,1.3449453179498807,1.4331162401441688,0.3035601162784939,0.3031130420020651,1.8595673981263716,-7.159252286272143,0.29849151672103014,0.31611441952101105,0.2779467138198875,0.2745071688671103,0.3774761918004594,0.3150313873968728,0.7015084832789694,0.6838855804789888,0.7220532861801124,0.7254928311328898,0.6225238081995409,0.6849686126031271,0.012407275608137227,0.009814969297951516,0.010983697748067537,0.012712214998057974,0.011715352010203333,0.011597214905718684
available,surrogate_unweighted,20,295,1.3478672223201598,1.333658384596782,1.4018070894141634,0.29300764359470444,0.29245846168953793,1.7963708650194772,-7.371554785300016,0.28675210767170356,0.308767039174608,0.26693380127615834,0.26447676361496053,0.36712909045330466,0.3023120628287419,0.7132478923282961,0.6912329608253917,0.7330661987238418,0.7355232363850392,0.6328709095466951,0.6976879371712578,0.011730552448673342,0.007406498959851999,0.011005441772589516,0.010109771987487047,0.01031981733165729,0.012515922048701876
carried,surrogate_unweighted,0,500,2.7833272196448986,2.8496257706440167,2.834894859623717,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carried,surrogate_unweighted,1,500,2.6769279887755464,2.699123604747267,2.7284926327810486,0.9121404849259782,0.9243260511010195,5.578087085897934,-0.5525229589269819,0.9839442531126984,0.8846505498992547,0.7449802778183094,0.9792700676147841,0.9908777390975868,0.9943641983553082,0.016055746887304077,0.11534945010074632,0.25501972218169267,0.020729932385216445,0.009122260902406797,0.005635801644699452,0.016055746887304077,0.11534945010074632,0.25501972218169267,0.020729932385216445,0.009122260902406797,0.005635801644699452
carried,surrogate_unweighted,2,500,2.5547406927049496,2.5851730223423193,2.6142607322605906,0.8303630694807138,0.8280976895688237,5.149023137862032,-1.116626651546072,0.6715157093764051,0.8003656710914094,0.73853221183447,0.9692444290518459,0.9831807094872952,0.9861844070206012,0.3284842906235949,0.19963432890858884,0.2614677881655285,0.030755570948151047,0.016819290512701694,0.013815592979401952,0.31242854373629125,0.08428487880784315,0.006448065983835512,0.01002563856293469,0.007697029610294888,0.008179791334702617
carried,surrogate_unweighted,3,500,2.438952277271591,2.484761422800441,2.5014784146128606,0.75666026412976,0.7628780545066315,4.726949166564833,-1.674875709969646,0.6008196223775232,0.7713602486026919,0.7297494215959187,0.9637795238628183,0.8691177866945569,0.7921225634313285,0.3991803776224772,0.22863975139730788,0.2702505784040807,0.03622047613718158,0.13088221330544583,0.20787743656867347,0.07069608699888177,0.029005422488718513,0.008782790238552392,0.005464905189030464,0.1140629227927439,0.19406184358927123
carried,surrogate_unweighted,4,500,2.322567118687046,2.300092585147928,2.3882689932031944,0.6965322499617164,0.6899591123055739,4.353342360493897,-2.174411995472579,0.6005982252254908,0.7712198203970243,0.6698366575769996,0.6706708082098173,0.8549772046412671,0.7860396444432977,0.39940177477450906,0.22878017960297545,0.3301633424229994,0.32932919179018266,0.1450227953587328,0.21396035555670379,0.00022139715203167354,0.00014042820566758095,0.059912764018918964,0.29310871565300084,0.014140582053287052,0.006082918988030025
carried,surrogate_unweighted,5,500,2.201193291830006,2.188635657906705,2.2651208583559352,0.6430788730287925,0.6377472909784652,3.999202999687727,-2.659989880669596,0.5959232220733359,0.5477730912239069,0.6527548254293699,0.6480506451200705,0.8466008140048057,0.708100401836237,0.404076777926664,0.4522269087760927,0.3472451745706299,0.351949354879929,0.15339918599519412,0.2918995981637631,0.004675003152154728,0.22344672917311764,0.017081832147630063,0.022620163089746854,0.008376390636461315,0.07793924260705949
carried,surrogate_unweighted,6,500,2.0865182872936385,2.1229000684030273,2.1532757434194614,0.5995938358739392,0.5849988593325454,3.7066046820626726,-3.089333180672821,0.5897605666603165,0.5475835673095044,0.5603089807714783,0.6471836909252142,0.707243275538523,0.6545246008576359,0.4102394333396837,0.4524164326904953,0.43969101922852194,0.35281630907478584,0.2927567244614766,0.3454753991423644,0.006162655413019756,0.00018952391440276096,0.09244584465789137,0.0008669541948568229,0.13935753846628227,0.053575800978601464
carried,surrogate_unweighted,7,500,1.9968900176715483,2.0239841402340106,2.0647739733546797,0.5659358531324763,0.548350107153903,3.480645944029632,-3.44767413457245,0.5152157044009356,0.5473091990755786,0.545531339461834,0.5944846509132939,0.6425677797682676,0.635537270409722,0.4847842955990645,0.45269080092442127,0.4544686605381659,0.40551534908670517,0.3574322202317328,0.36446272959027814,0.07454486225938052,0.00027436823392598165,0.014777641309644575,0.052699040011919863,0.06467549577025608,0.018987330447913897
carried,surrogate_unweighted,8,500,1.9391983360650398,1.941527746962679,2.011145998695686,0.5376361696196702,0.5131517943671918,3.305876214398907,-3.771039243243548,0.5052675651097482,0.5453691340035377,0.495362123903568,0.5705868405701933,0.5573415878257456,0.631948962986112,0.49473243489025165,0.45463086599646224,0.5046378760964321,0.42941315942980623,0.4426584121742543,0.3680510370138877,0.009948139291187137,0.0019400650720406696,0.05016921555826588,0.023897810343100075,0.08522619194252185,0.0035883074236093613
carried,surrogate_unweighted,9,500,1.8857614212827538,1.8776307394989435,1.960065533725192,0.5151423894266223,0.4844414493194811,3.1673020750172247,-4.044709359806149,0.4570609760401689,0.5288605932982168,0.48170910094531305,0.5348820941312664,0.5507972207375013,0.6139920898647574,0.5429390239598313,0.4711394067017831,0.5182908990546867,0.46511790586873325,0.44920277926249846,0.3860079101352429,0.04820658906958001,0.016508540705320766,0.013653022958255288,0.03570474643892675,0.006544367088244094,0.017956873121355202
carried,surrogate_unweighted,10,500,1.8330050021533693,1.7968381211757283,1.9105779279172703,0.4955154031613626,0.46060934979315477,3.044820402768497,-4.297554322800617,0.4510586937749649,0.5148381131066664,0.44923668238909986,0.5111154433011925,0.5431730127161376,0.5753984574804363,0.5489413062250355,0.48516188689333384,0.5507633176109002,0.4888845566988075,0.45682698728386256,0.4246015425195637,0.006002282265203982,0.014022480191551247,0.03247241855621288,0.023766650830074672,0.007624208021364106,0.03859363238432088
